AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
93,13.473211177253871,1253.008639,Standard,Electronic check,Yes,Both,No,Tablet,5.339668141943211,129.57621089334123,21,Fantasy,1.0651033119724493,3,Male,23,Yes,Yes,3VW3YHYOEW,0
14,14.296402938740341,200.14964114236477,Basic,Mailed check,No,Both,Yes,TV,2.2040229368430575,108.2829778850015,49,Comedy,2.354059612852882,6,Male,23,No,Yes,6ZJAWNZVFR,1
94,12.502012936220419,1175.1892160047194,Premium,Mailed check,No,TV Shows,Yes,TV,5.493138375896965,31.543711623963787,26,Fantasy,1.2877907911879727,7,Male,24,Yes,No,XZOYKHT94M,1
2,18.40400776524384,36.80801553048768,Basic,Bank transfer,No,TV Shows,No,Tablet,18.26136472591732,113.14568402019262,15,Comedy,4.896138288797869,2,Female,8,No,Yes,2UBOXUTZMU,1
5,18.968457237470915,94.84228618735457,Basic,Credit card,No,Movies,No,Mobile,38.791011631605365,132.55512929993512,47,Fantasy,3.3792507318880327,7,Female,20,No,Yes,3FVCQXF8VI,1
44,6.469910657621352,284.67606893533946,Standard,Bank transfer,Yes,TV Shows,No,Mobile,1.6621883024196364,20.859703741829023,0,Sci-Fi,1.6202245843365688,1,Male,0,No,Yes,ETCNKTITBD,1
101,18.18848378936333,1837.0368627256964,Basic,Mailed check,No,TV Shows,No,Computer,9.747530126654723,84.82040121147902,44,Action,1.4438967401938716,4,Female,20,No,No,3V7GAZ2LEH,0
90,18.128748822058256,1631.5873939852431,Premium,Electronic check,No,Movies,No,Computer,19.323197050505794,8.804499610561956,22,Fantasy,3.920736151259189,5,Female,3,Yes,Yes,OG0P780VTP,1
25,15.606542267582403,390.1635566895601,Basic,Bank transfer,No,Both,No,TV,19.818667533046106,41.40867985224151,23,Fantasy,4.240878525704814,5,Male,17,Yes,Yes,5MBXGO5CH1,0
44,13.173496354429757,579.6338395949093,Premium,Credit card,Yes,TV Shows,No,Mobile,36.44991917813871,59.87875657757428,8,Comedy,2.0351173171165415,8,Female,16,No,Yes,YHCKQXXZZW,0
17,10.760442627762481,182.92752467196217,Premium,Mailed check,Yes,Both,No,Computer,26.17268043,97.71323293003606,6,Sci-Fi,3.2094574898923645,6,Male,11,Yes,No,8NX3WX0EWR,1
7,19.44117088479198,136.08819619354387,Basic,Bank transfer,Yes,Movies,No,TV,9.506889331,135.64252984429987,8,Action,2.7343397911745884,6,Female,12,Yes,Yes,7KFAF5DF0E,1
9,18.33973932879941,165.05765395919468,Basic,Electronic check,Yes,Both,No,TV,7.353674698549554,51.83274677366673,7,Comedy,3.782414926,8,Female,6,Yes,No,1S5K7340GW,1
89,7.110442333064828,632.8293676427697,Basic,Credit card,Yes,TV Shows,Yes,Computer,18.635884510370694,24.638222641290604,47,Comedy,4.517871490328874,7,Female,12,No,Yes,VGPIPD6NUB,1
42,17.07666830817984,717.2200689435533,Standard,Electronic check,No,Both,Yes,Mobile,23.067553171283635,47.658336709483514,32,Sci-Fi,3.424030645122088,7,Female,19,Yes,Yes,OSTIR0G43E,1
40,16.256026822910577,650.2410729,Basic,Mailed check,No,Movies,Yes,Computer,20.20878322994871,139.29889217996868,17,Drama,4.467278868531393,7,Male,8,No,No,2F6XJWMKJR,1
109,10.469828149170889,1141.2112682596269,Standard,Credit card,Yes,TV Shows,No,Tablet,29.485235308440156,166.72238203813353,20,Drama,2.0161602036433504,9,Male,5,No,No,Q1IFBR4BNT,0
28,12.300116838903971,344.4032714893112,Basic,Credit card,Yes,Movies,No,Mobile,19.04492188137493,61.61424033327646,7,Action,2.1448018396927844,9,Male,19,Yes,No,4Q8B80SRGS,1
29,12.957124887734157,375.75662174429056,Standard,Electronic check,Yes,TV Shows,No,Computer,5.426574641814215,32.679095011743414,20,Sci-Fi,2.81436962,1,Female,14,Yes,Yes,B24WDSC1T8,1
23,13.475612040936243,309.9390769415336,Premium,Credit card,Yes,Both,Yes,Mobile,25.55696957984816,126.39567360287872,6,Sci-Fi,1.5810522006302707,0,Female,2,No,Yes,PA61WGKXV0,1
11,13.09417739851921,144.0359513837113,Basic,Mailed check,Yes,Both,Yes,Mobile,8.288995991,80.42279256386135,34,Drama,3.961881647187388,3,Female,8,No,Yes,A9YS6S72FZ,1
91,17.668994641735836,1607.878512397961,Basic,Credit card,Yes,TV Shows,Yes,Tablet,21.205432668059373,48.731348144699616,34,Drama,2.1837172847459545,6,Male,24,No,Yes,GJUB7ENH1N,1
73,8.823834814601495,644.1399414659091,Premium,Electronic check,No,TV Shows,No,Tablet,1.058442034636322,121.54166326678966,3,Drama,2.687265616367398,7,Male,8,Yes,No,69Q0BMQZ5F,1
98,6.812941774016969,667.6682938536629,Basic,Electronic check,No,Movies,No,Tablet,1.3152897610329843,110.19080217667003,6,Drama,1.7405078086447827,2,Male,10,No,No,QLMHOLECYN,1
28,8.05978261,225.67391307252987,Premium,Credit card,No,Movies,No,Computer,39.18798985916146,152.80054185725209,11,Drama,4.290779559432403,4,Female,10,Yes,No,7HV3IYKWPW,0
32,9.924238085591043,317.57561873891336,Premium,Electronic check,No,TV Shows,Yes,Mobile,32.667530799821506,147.42127410312366,1,Fantasy,2.411209373760786,1,Male,18,Yes,No,2DZY090D62,1
62,13.042739753313022,808.6498647054074,Basic,Mailed check,No,Movies,Yes,Computer,7.014524118,57.92141892110254,48,Comedy,1.1130881322986745,5,Female,22,No,No,KPCUBR65XJ,0
85,18.530406228185445,1575.0845293957627,Premium,Electronic check,No,Movies,Yes,Tablet,30.63979570621602,49.569749822584775,3,Sci-Fi,2.356278462993317,9,Male,22,Yes,No,BG5YJ3Z1Z0,0
108,5.102930136778415,551.1164547720688,Premium,Electronic check,No,Movies,Yes,Mobile,7.048647748542761,31.26468623658636,23,Action,4.664048802664485,7,Female,6,No,Yes,C6VXPJKAXF,1
53,7.133730803983577,378.0877326111296,Standard,Electronic check,No,Both,No,Tablet,3.1975767245323516,90.63997456683914,29,Action,1.0009819111369098,0,Female,17,No,Yes,SGTWXIEMH0,0
82,13.510035369417695,1107.822900292251,Basic,Electronic check,No,Both,No,TV,37.781295776974446,35.364162224224536,24,Drama,4.42999933,6,Male,12,Yes,Yes,95WLA841OQ,1
64,11.109455999963227,711.0051839976466,Standard,Credit card,Yes,TV Shows,No,TV,23.848661936440624,84.21256110330351,8,Comedy,2.056773344,1,Male,4,Yes,No,MBPP40YZS2,1
67,17.497258228478906,1172.3163013080866,Standard,Bank transfer,Yes,Movies,Yes,Computer,14.31517882894866,59.61014619426944,47,Sci-Fi,4.243463773120039,5,Male,13,Yes,No,6CO879HJYI,0
30,12.302571248865778,369.07713746597335,Standard,Bank transfer,Yes,TV Shows,No,TV,16.484329303249687,149.7049246738737,38,Fantasy,2.500383477752476,3,Female,13,No,No,W0WXBOT09O,0
28,17.067801728839587,477.89844840750845,Standard,Electronic check,Yes,Both,Yes,Tablet,32.04815057936727,122.43593688745011,45,Fantasy,1.897459585756649,2,Female,16,No,Yes,7FZWASZGP0,0
19,16.788420207602847,318.9799839444541,Basic,Bank transfer,Yes,Both,Yes,Computer,5.9271164179609395,130.6591767114749,38,Action,1.6861251084093536,1,Male,6,Yes,Yes,ADEY5N3LL0,1
15,10.206988537840015,153.10482806760024,Premium,Electronic check,Yes,TV Shows,Yes,Computer,11.597975494707713,13.619144352203723,0,Sci-Fi,3.983221713945675,4,Male,12,Yes,Yes,Z43SWNMB45,0
30,5.923703820270848,177.71111460812546,Basic,Mailed check,Yes,TV Shows,Yes,Tablet,25.523619959545883,57.03195239875448,31,Drama,4.493154942289671,0,Male,12,Yes,No,ADPQVR6YZ9,1
44,15.255960075763376,671.2622433335886,Basic,Bank transfer,Yes,Both,Yes,TV,18.46336154332049,164.33098364656786,15,Comedy,3.6080069198373934,9,Male,12,Yes,No,OR92WQ39CO,1
68,13.57712507817566,923.2445053159449,Premium,Mailed check,No,TV Shows,Yes,TV,13.616734469840994,94.54953450717778,7,Sci-Fi,4.472675867317987,8,Female,17,Yes,Yes,F4CGMM202D,0
15,19.780990276915198,296.71485415372797,Premium,Credit card,Yes,TV Shows,No,Tablet,12.480356917411932,158.36067401939934,22,Sci-Fi,2.0664843989239903,1,Female,15,Yes,Yes,4FQKYBE7CV,1
37,14.043022237591464,519.5918227908842,Basic,Bank transfer,Yes,Both,No,Tablet,4.5811492669490494,57.80015411,18,Drama,4.410657421280436,6,Female,14,Yes,No,IM0UO27G7N,1
11,6.674912483171184,73.42403731488302,Premium,Credit card,Yes,Both,Yes,Mobile,7.711843427933475,69.76826509199591,9,Fantasy,2.957305649731947,9,Female,24,Yes,Yes,Z2FQFJNDE0,1
24,16.227457609821656,389.45898263571974,Standard,Electronic check,Yes,TV Shows,Yes,TV,29.622932111017555,94.04542073013653,35,Action,4.914901678236001,2,Female,4,No,No,N0190IUYJU,1
86,6.341798502846878,545.3946712448314,Basic,Credit card,No,TV Shows,Yes,Computer,20.485782662303894,66.19107036069735,35,Action,3.8493160678345553,3,Female,3,No,Yes,0DS5D6U9Z8,0
74,11.595783501979906,858.0879791,Standard,Credit card,No,TV Shows,Yes,TV,38.227743294448494,145.92231714686483,18,Fantasy,3.989616626851803,6,Male,15,Yes,No,L82E2FP172,0
112,14.41013512598857,1613.9351341107197,Basic,Mailed check,Yes,Both,No,TV,2.3682894761531985,35.330307745291975,26,Comedy,3.650585023555329,1,Male,5,No,Yes,Q612VPFK8Q,1
2,15.29042162074515,30.58084324,Basic,Bank transfer,Yes,Movies,Yes,Tablet,12.259885878095774,171.48165326841715,18,Action,3.7019600182035064,0,Female,22,No,No,YV0BP316GB,1
47,11.29017065722352,530.6380208895055,Premium,Credit card,No,Movies,No,Computer,19.647237651103335,161.7273435837237,25,Comedy,1.6820609875301944,0,Female,1,No,No,6VVPMQF6PK,1
94,5.668720971785776,532.8597713478629,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,17.812299752080087,62.60482957293081,23,Fantasy,3.7752855421980147,4,Male,23,No,No,4X8LO2VYBP,1
46,9.890232121376826,454.9506776,Basic,Credit card,Yes,Both,Yes,Tablet,7.533776701350889,42.77935157535908,42,Fantasy,3.912881513171338,6,Male,7,Yes,Yes,NZRID6XXT4,1
54,18.780681420214478,1014.1567966915818,Standard,Credit card,No,TV Shows,No,Tablet,2.9238744760869047,11.33265246,7,Fantasy,1.0825635795567772,1,Female,17,No,Yes,YZLVC15ERL,1
118,6.725527673083452,793.6122654238472,Standard,Bank transfer,Yes,Both,Yes,Tablet,29.609207817203043,91.30546353426769,13,Fantasy,3.3457677239089993,9,Female,15,No,No,0EKJS4AINV,0
2,15.687988167865337,31.375976335730673,Basic,Bank transfer,Yes,Movies,No,TV,7.514778573761066,18.52044295910483,18,Fantasy,3.274395488498769,8,Female,17,No,No,48I9VGRDG9,1
100,17.36811599995316,1736.811599995316,Basic,Bank transfer,No,Both,Yes,TV,6.072512797597265,61.70154275934721,0,Action,2.650819200791791,8,Male,0,Yes,Yes,VERWVZT42A,1
51,11.288853390608017,575.7315229210088,Basic,Credit card,Yes,Both,Yes,Mobile,5.130934230026376,153.6528451656972,29,Fantasy,2.198612391241248,9,Female,5,Yes,Yes,B46WG4B93C,0
8,11.455688293036342,91.64550634429074,Basic,Bank transfer,No,Both,No,Computer,5.416867995,176.76309748979932,22,Fantasy,3.531430946742567,8,Male,8,No,Yes,06LV5XLEUZ,1
28,13.182967211313317,369.1230819167729,Basic,Bank transfer,No,Both,Yes,Computer,8.855179729,84.83797271963415,17,Sci-Fi,4.141749554687388,9,Female,0,No,No,IHUQ4HWTHL,1
103,14.810207454471108,1525.451367810524,Standard,Mailed check,Yes,Movies,Yes,Tablet,19.099829466461713,113.88254100917521,35,Action,1.9759725397861807,0,Male,12,Yes,Yes,EOLIZG6E30,0
46,6.496745209914637,298.8502796560733,Basic,Credit card,No,Both,No,TV,7.417138545630684,114.08651132169763,33,Comedy,4.449707109915046,1,Female,4,No,Yes,IU3TD2JXNW,0
11,6.210792935253346,68.31872228778681,Basic,Bank transfer,No,Both,No,Tablet,37.574983753602815,82.27687434817751,3,Sci-Fi,2.988742806591492,2,Female,2,No,No,2VPA0S02CQ,0
29,5.494977399316149,159.35434458016832,Premium,Credit card,Yes,Movies,No,TV,31.59023893791536,73.74456879684065,21,Comedy,3.361873668790802,4,Male,16,No,Yes,OAS9WKCWX2,0
71,11.247133375664788,798.5464696721999,Standard,Electronic check,Yes,Movies,No,Tablet,10.467978129060008,113.26976475567054,8,Comedy,2.5778087174562216,6,Male,12,No,Yes,7Z2QBYTKZA,0
87,10.947908676070707,952.4680548181515,Premium,Credit card,No,Movies,No,TV,7.567891054318978,167.3325481239837,3,Comedy,3.1616687497165903,6,Female,5,Yes,No,WSXWL66TKR,1
5,16.341495949147983,81.70747974573992,Premium,Mailed check,No,TV Shows,No,Mobile,3.957240055976303,170.38518130772442,46,Comedy,2.304457290929754,2,Female,5,Yes,Yes,X4PDZDV7ZS,0
46,14.005384990850802,644.2477095791369,Standard,Bank transfer,Yes,Movies,No,Tablet,4.452642999896369,115.84236711757971,46,Sci-Fi,1.771689057840903,0,Female,15,Yes,Yes,LPZGPZ8IC0,0
5,5.536069919438307,27.680349597191537,Basic,Electronic check,No,TV Shows,Yes,Mobile,8.932094785259794,59.213121080780944,15,Action,2.088621102022918,5,Female,15,No,No,NKPV0829ZJ,1
104,15.937559445171466,1657.5061822978325,Premium,Electronic check,Yes,Both,No,Tablet,10.462910028980117,14.34495312832688,32,Action,1.2713765942594093,4,Male,2,Yes,No,LET2PL8WQQ,0
103,10.94397019260235,1127.2289298380422,Standard,Bank transfer,Yes,Both,No,Mobile,11.32932021207279,73.71626514417865,12,Drama,1.2907946197974605,8,Male,3,Yes,Yes,9EOMTSWPU4,1
51,7.78372023,396.9697317521034,Premium,Bank transfer,No,TV Shows,No,Tablet,26.428626416655124,114.2534981130034,6,Drama,3.9379960711721886,6,Female,18,Yes,No,6ARICIQTZC,1
54,8.163063365210009,440.8054217213405,Premium,Electronic check,No,TV Shows,Yes,Computer,25.024160339986572,104.7671560679849,23,Fantasy,4.893058585884763,2,Male,8,Yes,Yes,GZGVGU0HLG,1
57,10.748658505660817,612.6735348226666,Basic,Credit card,Yes,Movies,No,Tablet,30.238025757509476,163.29006445990717,40,Sci-Fi,2.2445257773836214,1,Female,15,No,Yes,1A3RRGLRAE,0
1,6.632697188401306,6.632697188401306,Basic,Credit card,No,TV Shows,No,Tablet,29.630898331082903,99.30585282795433,35,Sci-Fi,3.6456198760030283,9,Male,23,No,No,HK6PPH4W6I,1
18,12.770571492052717,229.8702868569489,Standard,Credit card,Yes,Both,No,TV,1.186422534683887,21.914967831761167,15,Comedy,4.409011026,6,Female,19,Yes,Yes,O0TEQH7W1B,1
8,7.996287193322534,63.97029754658027,Basic,Bank transfer,No,Movies,No,Mobile,8.560005036228137,126.85462932354922,33,Fantasy,3.1826692691337497,8,Female,13,Yes,Yes,0Y10K63KLB,1
10,9.283269265145249,92.83269265145249,Premium,Bank transfer,Yes,Movies,No,Computer,1.0782868860442187,35.69756290021946,28,Fantasy,2.345742547354956,3,Male,10,No,No,9LQBEFGFLD,1
73,12.018475767567331,877.3487310324151,Standard,Mailed check,Yes,Both,No,TV,20.993893459021777,132.35048294252226,32,Sci-Fi,2.994051459,8,Male,10,Yes,Yes,70EL834LHV,0
59,17.80226632133608,1050.3337129588288,Premium,Bank transfer,No,TV Shows,No,Tablet,16.804202925057865,75.36558729185631,11,Comedy,1.130538957,6,Male,20,No,No,YWSRNQHT77,1
84,12.015821852026708,1009.3290355702435,Basic,Mailed check,No,Movies,Yes,Mobile,31.494367469722683,174.95424812207537,20,Drama,3.954788321144628,4,Male,14,No,Yes,XZB7VEP0F9,0
96,10.801771552662807,1036.9700690556294,Basic,Bank transfer,Yes,Movies,No,Computer,33.237957638215875,152.27883681680368,41,Drama,2.558087277528647,1,Female,6,Yes,Yes,PAIALL246R,0
86,7.082692395772607,609.1115460364442,Basic,Electronic check,Yes,Both,No,TV,10.36242826440758,176.6755258980041,5,Fantasy,2.0687083225826504,6,Male,22,No,No,34AG4XF4BR,1
91,5.933779600460917,539.9739436419435,Standard,Electronic check,Yes,Both,No,Mobile,24.611447285176347,113.95042989891306,30,Fantasy,4.790887184131952,9,Female,8,Yes,No,JSNTUX5DZ4,1
83,12.96123963865055,1075.7828900079958,Basic,Credit card,Yes,Movies,Yes,Computer,16.11352367327546,124.16647709377953,1,Action,4.487147205540371,8,Male,20,Yes,Yes,CK5HA8IQGU,1
48,16.89043050046724,810.7406640224275,Standard,Mailed check,Yes,Both,No,TV,1.9269759517531573,16.412301124681797,15,Action,2.2561368752653728,7,Male,16,Yes,Yes,M3CON3LWVF,1
76,15.166405015106571,1152.6467811480993,Standard,Mailed check,Yes,Movies,No,Computer,7.712323501095985,36.144265963000606,23,Comedy,1.129926517140047,7,Male,12,No,Yes,W4VJU1WPTL,1
83,8.196179734148659,680.2829179343387,Standard,Credit card,No,Both,No,Computer,2.866341284151299,22.64704293,46,Sci-Fi,1.327227777728325,2,Female,12,No,Yes,OWSRZNIPXS,0
51,9.580900657,488.6259335,Basic,Credit card,No,Both,No,Computer,20.35621961172844,134.11347311131482,23,Comedy,1.3768923651369054,6,Male,19,No,No,V8NZLBD6TH,1
6,13.902414023953344,83.41448414372007,Premium,Electronic check,Yes,TV Shows,No,TV,26.139956528149256,76.45263012331115,15,Fantasy,2.596736343453829,6,Female,16,No,No,FCR7NL30OG,1
53,6.562682403179178,347.8221673684964,Standard,Mailed check,No,Both,Yes,Computer,5.6082681926367215,152.90999980484682,30,Drama,4.048356495359651,5,Female,19,Yes,Yes,9VFK8RJF5C,1
4,5.620771920565924,22.483087682263697,Basic,Mailed check,Yes,Movies,Yes,Tablet,2.514454646417388,79.79132536277379,20,Sci-Fi,2.6485655809332957,3,Female,15,Yes,No,TB6K8PT60H,0
74,18.25105690860623,1350.578211236861,Basic,Bank transfer,Yes,TV Shows,Yes,Mobile,13.265280001354192,31.446455160219767,5,Sci-Fi,3.2764168309310535,3,Male,20,No,Yes,6CRG7DH5FO,1
114,19.783691306436126,2255.340808933718,Standard,Mailed check,Yes,Both,No,Tablet,13.770581762023674,63.02366833700875,20,Action,4.386460855841099,9,Male,17,No,Yes,XWKC99LQKC,1
80,12.403581744219549,992.2865395,Premium,Credit card,Yes,Both,No,TV,18.792359088876747,120.86930693075743,28,Sci-Fi,3.4763873272684256,7,Male,22,No,No,VOH7BGFM7F,0
88,7.396119596871094,650.8585245246563,Standard,Electronic check,No,Both,No,Mobile,13.530272929342528,64.88734656291226,12,Sci-Fi,1.0489727575695462,0,Female,18,No,No,LCXOEPZQGZ,1
54,15.979137376004923,862.8734183042658,Standard,Bank transfer,No,TV Shows,No,Tablet,5.852829054096492,81.17408717817219,39,Action,4.820539428268459,7,Female,17,No,Yes,MTF178AVVD,1
32,16.082186678557424,514.6299737138376,Premium,Electronic check,Yes,Both,Yes,TV,31.313466198699256,162.21736929005414,49,Action,1.3254838048201991,8,Male,24,No,No,MHE7TVWGUL,1
101,12.864498113108205,1299.3143094239288,Standard,Mailed check,Yes,Movies,No,Tablet,26.714537728547935,125.58802749493105,15,Sci-Fi,1.9705442455803808,1,Female,7,Yes,No,JKC0YHZ2B2,0
26,15.061095597656982,391.58848553908155,Premium,Electronic check,No,TV Shows,Yes,Computer,30.42410614396555,10.45512843,4,Sci-Fi,4.68191863,8,Female,23,No,No,BOTX5YGT5P,1
1,11.068631703793493,11.068631703793493,Basic,Electronic check,Yes,TV Shows,Yes,Computer,16.197314021584994,74.71334127495291,15,Comedy,2.6277767900213176,6,Female,6,Yes,No,A8B7LRZ5O5,0
20,15.241121188712127,304.8224237742425,Basic,Mailed check,Yes,TV Shows,No,Tablet,16.42027623522177,131.17893646836507,14,Drama,4.780187921381114,8,Male,5,No,No,6M46F0Z4FX,1
43,13.04208427583568,560.8096238609343,Premium,Bank transfer,No,Both,Yes,Mobile,19.774267272711494,40.13414905191112,18,Drama,1.8068996867080842,6,Male,11,Yes,No,2FWKVCKATJ,1
10,7.782967683050865,77.82967683050865,Premium,Bank transfer,Yes,Both,Yes,Mobile,2.273281481305541,107.23115296971326,24,Action,4.880052942688591,8,Female,0,Yes,No,UK48N4KTJB,1
31,18.20779533754016,564.4416555,Basic,Bank transfer,No,Both,Yes,Mobile,9.790581242501789,80.20403362625783,8,Drama,2.1736143513059765,1,Female,18,Yes,Yes,G3XHYEZUWU,1
3,19.44998012677807,58.34994038,Basic,Credit card,Yes,TV Shows,No,Mobile,15.768182879636734,156.44103481014594,22,Sci-Fi,4.9499737060324165,7,Female,9,No,Yes,MFCA8BPIF2,1
12,8.327794888727345,99.93353866472813,Premium,Electronic check,Yes,Movies,No,Computer,19.384931746267576,103.0765163969956,4,Sci-Fi,3.553835186216588,6,Female,6,Yes,Yes,UHXSQR95RA,1
25,9.071497124544582,226.78742811361454,Standard,Credit card,No,Both,Yes,Mobile,19.92799661349333,36.89427656198038,35,Drama,3.679912149281255,2,Female,0,Yes,Yes,IDG5XSVCS2,1
110,14.347278736980211,1578.2006610678231,Premium,Mailed check,No,TV Shows,No,Computer,19.590356420336906,77.58825736518257,19,Drama,2.369227841589862,8,Female,4,No,Yes,YP4XKYEKLG,0
62,14.766167946670159,915.5024126935498,Standard,Mailed check,Yes,Both,Yes,Mobile,18.649115677108774,106.80068910968548,11,Sci-Fi,1.0500215832868385,2,Male,18,Yes,Yes,4KJT2KDJUG,0
40,7.561046602685297,302.4418641074119,Standard,Bank transfer,Yes,TV Shows,No,TV,16.414413808445673,80.10541565039408,8,Comedy,3.1377444414784503,9,Female,2,Yes,Yes,T9RASSPT6S,1
66,10.922630041026158,720.8935827077264,Premium,Mailed check,Yes,Both,Yes,Mobile,12.322269506824162,178.81940613348405,0,Sci-Fi,2.6999564867223436,5,Male,17,No,No,E9ORS9YS3V,1
79,17.140715455516457,1354.116521,Standard,Credit card,No,TV Shows,Yes,Mobile,39.34539353946266,28.453049319632605,43,Sci-Fi,3.7702043467252975,9,Male,16,No,No,BCB8UHFECX,1
105,7.755554395056581,814.3332115,Standard,Electronic check,Yes,TV Shows,No,Computer,21.75390324316456,164.63453128974163,21,Sci-Fi,4.508246001274349,7,Male,12,No,No,KWAGKIG8P5,1
20,19.275927690656864,385.51855381313726,Standard,Electronic check,No,Movies,Yes,Computer,22.15161862233992,107.77187054902856,39,Sci-Fi,2.7384561177791404,7,Male,11,Yes,Yes,YMQ3FTXBD6,1
7,15.74098824,110.1869177144757,Premium,Mailed check,Yes,TV Shows,Yes,Computer,12.444584794273334,103.9390106329602,22,Comedy,2.057460662020316,3,Male,7,Yes,No,INN21KAW0J,1
21,10.43287325141027,219.09033827961565,Premium,Mailed check,No,TV Shows,No,Tablet,15.250923581046644,8.728336404,22,Comedy,3.861200997027008,3,Male,18,Yes,Yes,IXTO5TX4CX,1
4,9.218891717806603,36.87556687122641,Basic,Bank transfer,Yes,Movies,No,TV,31.066568830840307,97.60142733007203,2,Drama,2.622124488682556,9,Female,1,Yes,No,TSE7DOSH0V,0
